Ticks,M1 Speed,M1 Current,VelPID Derivative
23903.000000,101.245827,-52.626587,0.069656
23913.000000,101.558334,-53.186203,-0.005067
23923.000000,101.364494,-41.720898,-0.032921
23933.000000,101.058899,-31.620211,-0.028326
23943.000000,100.773865,-20.916933,-0.028671
23953.000000,100.371140,-0.164246,-0.051244
23963.000000,99.886551,19.165096,-0.045824
23973.000000,99.453217,37.179886,-0.040978
23983.000000,98.665161,87.089638,-0.114577
23993.000000,97.575951,134.327118,-0.103572
24003.000000,96.590805,174.530746,-0.093731
24023.000000,94.630669,252.930161,-0.084169
24033.000000,93.823280,284.682648,-0.077494
24043.000000,93.090469,313.080170,-0.069297
24053.000000,92.337891,346.195831,-0.080895
24063.000000,91.687363,366.755707,-0.050072
24073.000000,91.279663,379.881592,-0.031973
24083.000000,91.048851,385.920593,-0.014674
24093.000000,90.910080,391.297821,-0.013122
24103.000000,90.731628,400.421478,-0.022311
24113.000000,90.520645,408.597534,-0.019952
24123.000000,90.423538,408.641449,-0.000027
24133.000000,90.566330,397.296722,0.027808
24143.000000,90.912270,380.520233,0.041011
24153.000000,91.300079,365.491882,0.036673
24183.000000,92.234306,329.289154,0.026224
24193.000000,92.591019,311.049286,0.044604
24203.000000,93.084335,289.026825,0.053802
24213.000000,93.593117,269.310638,0.048112
24223.000000,94.048088,251.679810,0.043024
24233.000000,94.454933,235.913589,0.038474
24243.000000,94.818748,221.815063,0.034404
24253.000000,95.144089,209.207855,0.030765
24263.000000,95.452187,196.571426,0.030851
24273.000000,95.809731,180.042679,0.040392
24283.000000,96.163078,167.511871,0.030553
24293.000000,96.409081,159.722275,0.018971
24303.000000,96.588478,152.770233,0.016965
24313.000000,96.748909,146.553543,0.015170
24323.000000,96.652031,160.070557,-0.033194
24333.000000,96.501213,159.290161,0.002046
24353.000000,96.289085,173.554214,-0.026191
24363.000000,96.041405,183.152191,-0.023421
24373.000000,95.819931,191.735001,-0.020944
24383.000000,95.621872,199.409882,-0.018729
24393.000000,95.330322,215.356949,-0.039014
24403.000000,94.869827,236.921097,-0.052702
24413.000000,94.408653,253.281464,-0.039891
24423.000000,93.888374,279.254333,-0.063505
24433.000000,93.465240,288.445923,-0.022276
24443.000000,93.254593,296.608551,-0.019919
24453.000000,93.066238,303.907959,-0.017812
24463.000000,92.831993,315.658508,-0.028732
24473.000000,92.751984,310.971436,0.011604
24483.000000,92.850273,307.627686,0.008150
24493.000000,92.872986,308.955811,-0.003288
24503.000000,92.879074,307.208862,0.004295
24513.000000,93.034142,296.550537,0.026109
24523.000000,93.243843,289.935394,0.016110
24533.000000,93.318932,290.163605,-0.000624
24543.000000,93.341644,288.121277,0.005009
24553.000000,93.480568,279.018646,0.022292
24563.000000,93.648453,274.256104,0.011584
24573.000000,93.795197,267.058472,0.017596
24583.000000,93.995926,257.885101,0.022415
24593.000000,94.207893,249.671204,0.020044
24603.000000,94.385994,243.234421,0.015697
24613.000000,94.485794,241.342758,0.004574
24623.000000,94.423187,248.069138,-0.016506
24633.000000,94.421593,241.854691,0.015299
24643.000000,94.511909,240.563141,0.003104
24653.000000,94.632820,232.158356,0.020589
24663.000000,94.995911,218.320404,0.015351
24683.000000,95.092438,216.555679,0.004264
24693.000000,95.132759,214.993073,0.003813
24703.000000,95.168823,213.595840,0.003410
24713.000000,95.201065,212.346497,0.003049
24723.000000,95.229897,211.229095,0.002727
24733.000000,95.255684,210.229889,0.002438
24763.000000,94.952652,226.621857,-0.017719
24773.000000,94.785095,233.114929,-0.015845
24783.000000,94.635254,238.921402,-0.014169
24793.000000,94.501266,244.113861,-0.012671
24803.000000,94.381447,248.757019,-0.011330
24813.000000,94.197052,259.040588,-0.025162
24823.000000,94.036362,262.129578,-0.007471
24833.000000,94.042969,258.735474,0.008350
24843.000000,94.007477,264.760071,-0.014801
24853.000000,93.867516,270.183563,-0.013235
24863.000000,93.742363,275.033356,-0.011835
24873.000000,93.630447,279.370422,-0.010583
24883.000000,93.490311,286.428223,-0.017258
24893.000000,93.344284,291.389526,-0.012092
24903.000000,93.261406,293.322571,-0.004690
24913.000000,93.251396,292.315887,0.002486
24923.000000,93.317825,287.998505,0.010573
24933.000000,93.374893,287.530182,0.001105
24943.000000,93.385338,287.125305,0.000988
24953.000000,93.437599,283.356964,0.009233
24963.000000,93.507751,281.335815,0.004917
24973.000000,93.620056,274.310638,0.017200
24983.000000,93.817039,265.282349,0.022061
24993.000000,94.042824,255.835541,0.023067
25003.000000,94.266685,246.928070,0.021741
25013.000000,94.472275,238.960861,0.019442
25023.000000,94.538818,241.147598,-0.005438
25033.000000,94.450203,246.092621,-0.012099
25043.000000,94.109764,268.467346,-0.054797
25053.000000,93.253975,315.345154,-0.114687
25063.000000,92.009216,370.090210,-0.133731
25073.000000,90.653053,426.363251,-0.137400
25083.000000,89.353745,476.713623,-0.122868
25093.000000,88.014473,535.818665,-0.144386
25103.000000,86.414490,607.351074,-0.174761
25113.000000,84.899216,660.491699,-0.129557
25123.000000,83.596825,714.099854,-0.130885
25133.000000,82.359131,762.062500,-0.117041
25143.000000,81.252342,804.952515,-0.104662
25153.000000,79.824867,878.052368,-0.178763
25163.000000,77.602257,985.800232,-0.263395
25173.000000,75.045677,1087.545288,-0.248341
25183.000000,72.697273,1178.549805,-0.222074
25193.000000,70.597252,1259.929199,-0.198586
25203.000000,68.719345,1332.701538,-0.177583
25213.000000,67.040054,1397.776733,-0.158800
25223.000000,65.263718,1477.770752,-0.195444
25233.000000,63.415520,1549.391357,-0.174773
25243.000000,61.719883,1616.843628,-0.164637
25253.000000,60.163006,1677.175171,-0.147224
25263.000000,58.770798,1731.125732,-0.131653
25273.000000,57.525837,1779.370117,-0.117728
25283.000000,56.412548,1822.511719,-0.105276
25293.000000,55.783234,1832.021851,-0.022889
25303.000000,55.732738,1827.237549,0.011819
25313.000000,55.936062,1815.639160,0.028382
25323.000000,56.287430,1798.652344,0.041524
25353.000000,56.613777,1792.630737,0.004320
25363.000000,57.212543,1746.763428,0.112413
25373.000000,58.175426,1713.517944,0.081040
25383.000000,59.270802,1657.704224,0.136486
25393.000000,60.475632,1614.502075,0.105350
25403.000000,61.491890,1574.306763,0.098104
25413.000000,62.419598,1538.356445,0.087728
25423.000000,63.249187,1506.208496,0.078449
25433.000000,64.151260,1464.742798,0.101326
25453.000000,65.192879,1434.838867,0.036694
25463.000000,65.199409,1448.416748,-0.033430
25473.000000,65.003448,1451.129028,-0.006514
25483.000000,64.838852,1461.691406,-0.025864
25493.000000,64.594261,1471.169800,-0.023130
25503.000000,63.974987,1511.439575,-0.098616
25513.000000,62.905094,1558.478271,-0.114906
25523.000000,61.698330,1610.124023,-0.126133
25533.000000,60.505569,1656.345581,-0.112792
25543.000000,59.355988,1704.264404,-0.117006
25553.000000,58.129368,1756.679688,-0.128011
25563.000000,56.918846,1803.589355,-0.114471
25573.000000,55.764832,1851.214966,-0.116281
25583.000000,54.650932,1894.961548,-0.106765
25593.000000,53.649899,1933.404663,-0.093803
25603.000000,52.874443,1958.922241,-0.062172
25613.000000,52.335159,1977.844360,-0.046133
25623.000000,51.898911,1994.749634,-0.041253
25633.000000,51.508801,2009.867188,-0.036890
25643.000000,49.373230,2110.406982,-0.103071
25663.000000,48.155357,2167.480713,-0.139486
25673.000000,46.836323,2218.595459,-0.124733
25683.000000,45.656796,2264.303955,-0.111541
25693.000000,44.602028,2305.178223,-0.099743
25703.000000,43.658817,2341.729492,-0.089194
25713.000000,42.981312,2361.242676,-0.047473
25723.000000,42.652554,2369.101074,-0.019072
25733.000000,42.286228,2390.851318,-0.053238
25743.000000,41.782787,2410.360596,-0.047607
25753.000000,41.332592,2427.806641,-0.042572
25763.000000,40.930016,2443.406982,-0.038069
25773.000000,40.570015,2457.357666,-0.034043
25783.000000,39.967705,2492.088379,-0.084996
25793.000000,38.929340,2541.857178,-0.121653
25803.000000,37.756058,2588.253906,-0.113239
25813.000000,36.745304,2624.981201,-0.089573
25823.000000,35.898273,2657.805420,-0.080098
25833.000000,35.140831,2687.157471,-0.071627
25843.000000,34.463501,2713.405273,-0.064051
25853.000000,33.634644,2754.590576,-0.100697
25863.000000,32.688137,2791.036865,-0.088933
25873.000000,31.895794,2819.765625,-0.070063
25883.000000,31.370579,2834.539795,-0.035933
25893.000000,31.085144,2843.392578,-0.021556
25903.000000,30.881306,2851.291504,-0.019276
25913.000000,30.759109,2853.586182,-0.005547
25923.000000,31.084320,2825.641846,0.068520
25953.000000,36.235283,2561.876221,0.335853
25963.000000,39.974876,2394.063965,0.409994
25973.000000,44.152359,2219.975586,0.425081
25983.000000,49.021839,1996.755737,0.545452
25993.000000,55.129730,1721.477539,0.672575
26003.000000,62.047775,1430.727295,0.709989
26013.000000,69.193733,1136.259155,0.718952
26023.000000,76.338623,845.319214,0.710268
26033.000000,83.289803,566.418457,0.680792
26043.000000,89.761963,314.216431,0.615466
26053.000000,95.582054,88.677917,0.550371
26063.000000,101.129906,-146.559998,0.558959
26073.000000,106.198204,-347.930359,0.457533
26083.000000,110.344566,-513.953918,0.374072
26093.000000,113.847603,-648.307800,0.327827
26103.000000,116.947662,-768.440247,0.293153
26113.000000,119.719841,-875.866943,0.262148
26123.000000,121.432030,-911.068726,0.085234
26133.000000,121.628624,-893.930542,-0.042352
26143.000000,121.168053,-873.642029,-0.049561
26153.000000,120.699379,-855.479980,-0.044320
26163.000000,120.280273,-839.238892,-0.039632
26173.000000,119.905495,-824.715759,-0.035440
26183.000000,119.570358,-811.728455,-0.031693
26203.000000,113.309639,-472.995972,-0.448496
26213.000000,108.919701,-296.834473,-0.430008
26223.000000,104.853386,-139.257767,-0.384527
26233.000000,101.217148,2.396300,-0.343856
26243.000000,97.965508,134.184952,-0.307488
26253.000000,95.057777,257.151062,-0.274966
26263.000000,91.647903,438.137085,-0.403421
26273.000000,87.707108,595.963440,-0.385246
26283.000000,84.112717,733.276306,-0.335036
26293.000000,81.041763,848.329468,-0.280674
26303.000000,78.387611,951.182434,-0.250987
26313.000000,76.014175,1043.157227,-0.224442
26323.000000,73.891769,1125.403931,-0.200703
26333.000000,73.155457,1106.749268,0.046532
26343.000000,73.792892,1074.027588,0.080021
26353.000000,74.764183,1027.671509,0.113307
26363.000000,76.081718,966.619690,0.149196
26373.000000,77.598442,903.543518,0.154014
26383.000000,79.054848,847.105225,0.137724
26393.000000,80.357216,796.636414,0.123157
26403.000000,82.320091,688.144531,0.265442
26413.000000,85.067680,572.023926,0.283570
26423.000000,87.803589,463.794556,0.264154
26433.000000,90.404533,358.819153,0.256256
26443.000000,92.887871,260.145142,0.240842
26453.000000,95.139618,173.932083,0.210359
26463.000000,97.128860,96.845642,0.188110
26473.000000,98.896255,28.820951,0.165987
26483.000000,100.437286,-31.588528,0.142865
26493.000000,101.739639,-83.873161,0.118291
26503.000000,102.738075,-122.825134,0.082400
26533.000000,104.349533,-201.091263,0.042007
26543.000000,104.311874,-183.708908,-0.047050
26553.000000,103.655235,-149.662308,-0.083266
26563.000000,102.761971,-110.746307,-0.095057
26573.000000,101.831604,-73.414551,-0.091126
26583.000000,100.858292,-31.164330,-0.103198
26593.000000,99.882416,7.580128,-0.092283
26603.000000,99.009750,43.676933,-0.082523
26613.000000,97.940407,101.264206,-0.130018
26623.000000,96.513496,171.523438,-0.154677
26633.000000,95.139503,230.092209,-0.121060
26643.000000,93.994713,283.734467,-0.108256
26653.000000,92.971001,323.405090,-0.096806
26663.000000,92.055573,358.879639,-0.086567
26673.000000,91.039543,406.272034,-0.115821
26683.000000,90.135979,433.499451,-0.066275
26693.000000,89.612267,449.610046,-0.039224
26703.000000,89.241341,463.984009,-0.035076
26713.000000,88.909645,476.837891,-0.031367
26723.000000,88.613037,488.332123,-0.028049
26733.000000,88.347794,498.610382,-0.025082
26743.000000,88.396721,485.091888,0.033237
26753.000000,88.731056,471.322174,0.033619
26763.000000,89.192024,447.647583,0.057896
26773.000000,89.793877,422.116455,0.062350
26783.000000,90.383476,399.268463,0.055755
26793.000000,90.910721,378.836914,0.049858
26803.000000,91.382202,360.566406,0.044585
26813.000000,91.981201,330.148041,0.074383
26823.000000,92.793312,294.260773,0.087669
26833.000000,93.588005,264.859619,0.071716
26843.000000,94.223267,241.985703,0.055781
26853.000000,94.739311,222.453033,0.042615
26873.000000,95.592926,189.373947,0.038107
26883.000000,96.079170,165.417145,0.058570
26893.000000,96.555786,150.085815,0.037345
26903.000000,96.828819,142.759430,0.017809
26913.000000,97.008675,135.324997,0.018152
26923.000000,97.168877,129.581635,0.014005
26933.000000,97.241234,129.218491,0.000834
26943.000000,97.249123,128.912720,0.000746
26953.000000,97.090225,141.811264,-0.031620
26963.000000,96.831268,150.219193,-0.020483
26973.000000,96.637581,157.724930,-0.018316
26983.000000,96.435768,166.707733,-0.021945
26993.000000,96.168159,179.518631,-0.031314
27003.000000,95.734711,201.894669,-0.054723
27013.000000,95.217232,221.947571,-0.048934
27023.000000,94.886101,229.433319,-0.018153
27033.000000,94.565666,247.894348,-0.045179
27043.000000,94.155609,263.087646,-0.037061
27053.000000,93.828033,274.851685,-0.028687
27063.000000,93.605392,281.503418,-0.016190
27093.000000,92.654007,323.253143,-0.030273
27103.000000,92.444984,328.214874,-0.012041
27113.000000,92.439842,323.997589,0.010386
27123.000000,92.575249,317.239502,0.016524
27133.000000,92.731506,311.184174,0.014777
27143.000000,92.871239,305.769409,0.013213
27153.000000,92.996185,300.927124,0.011816
27163.000000,93.022095,303.410187,-0.006134
27173.000000,92.946922,307.020477,-0.008825
27183.000000,92.863472,310.254517,-0.007892
27193.000000,92.788841,313.146179,-0.007056
27203.000000,92.722107,315.732422,-0.006311
27213.000000,92.662437,318.044769,-0.005643
27223.000000,92.609070,320.112915,-0.005047
27233.000000,92.781654,304.475281,0.038351
27243.000000,93.170067,288.377777,0.039304
27253.000000,93.576080,271.249420,0.041827
27263.000000,93.971619,255.921539,0.037404
27273.000000,94.325317,242.215057,0.033447
27293.000000,94.924454,218.997513,0.026746
27303.000000,95.208847,206.698227,0.030041
27313.000000,95.504372,194.781342,0.029090
27323.000000,95.750847,186.392181,0.020447
27333.000000,95.924171,180.489136,0.014388
27343.000000,96.060226,175.216949,0.012865
27353.000000,96.181892,170.502228,0.011505
27363.000000,96.290688,166.286179,0.010288
27373.000000,96.250641,173.416855,-0.017520
27383.000000,96.084969,179.837097,-0.015667
27393.000000,95.908203,187.849426,-0.019577
27403.000000,95.685883,197.975327,-0.024742
27413.000000,95.331741,216.580704,-0.045506
27423.000000,94.901421,233.256393,-0.040693
27433.000000,94.613884,240.446960,-0.017462
27443.000000,94.411560,249.798126,-0.022852
27453.000000,94.232658,255.220200,-0.013199
27463.000000,94.064934,263.463196,-0.020152
27473.000000,93.845757,273.118774,-0.023587
27483.000000,93.645592,279.945801,-0.016640
27493.000000,93.488243,286.043365,-0.003842
27513.000000,93.394173,286.318054,0.003244
27523.000000,93.407684,286.492035,-0.000439
27533.000000,93.332001,292.330566,-0.014310
27543.000000,93.365494,284.175293,0.020048
27553.000000,93.391983,289.773560,-0.013803
27563.000000,93.315819,290.516724,-0.001766
27573.000000,93.299118,291.163940,-0.001579
27583.000000,93.278458,292.197052,-0.002526
27593.000000,93.348991,285.628235,0.016112
27603.000000,93.369736,290.170959,-0.011200
27613.000000,93.415466,282.238739,0.019489
27643.000000,93.940536,260.729095,0.019502
27653.000000,94.153572,251.311386,0.023006
27663.000000,94.173714,258.550415,-0.017837
27673.000000,94.005043,265.086945,-0.015951
27683.000000,93.854210,270.931885,-0.014263
27693.000000,93.719330,276.158722,-0.012755
27703.000000,93.598709,280.832825,-0.011406
27713.000000,93.665382,271.159180,0.023758
27723.000000,93.890038,262.453491,0.021244
27733.000000,94.162468,248.990738,0.032915
27743.000000,94.467995,237.383530,0.028320
27753.000000,94.735794,227.005798,0.025324
27763.000000,94.975273,217.725494,0.022646
27773.000000,95.189423,209.426880,0.020251
27783.000000,95.237869,213.360886,-0.009724
27793.000000,95.254631,208.294724,0.012457
27803.000000,95.329514,207.136078,0.002790
27813.000000,95.384506,203.842834,0.008061
27823.000000,95.329132,211.335434,-0.018398
27833.000000,95.155151,218.077362,-0.016452
27843.000000,94.999573,224.106155,-0.014712
27853.000000,94.820396,232.676880,-0.020950
27863.000000,94.742462,230.815369,0.004647
27873.000000,94.815010,226.841797,0.009721
27883.000000,94.798218,231.908905,-0.012460
27893.000000,94.640343,239.654236,-0.018935
27903.000000,94.455559,247.047241,-0.018046
27913.000000,94.284904,253.660370,-0.016138
27923.000000,94.123726,260.255127,-0.016100
27933.000000,93.914246,270.697174,-0.025531
27943.000000,93.772957,272.104767,-0.003348
27953.000000,93.741302,273.331299,-0.002993
27963.000000,93.564217,286.237183,-0.031623
27973.000000,93.413956,286.016663,0.000668
27983.000000,93.420273,285.771851,0.000597
27993.000000,93.486008,280.783722,0.012225
28003.000000,93.584435,277.666748,0.007591
28013.000000,93.596138,279.654114,-0.004902
28023.000000,93.675674,271.457886,0.020110
28033.000000,93.877289,263.179932,0.020210
28043.000000,94.097015,253.503052,0.023639
28053.000000,94.320557,244.840515,0.021139
28063.000000,94.480392,240.273453,0.011110
28073.000000,94.568283,237.565125,0.006594
28083.000000,94.479004,247.184708,-0.023606
28093.000000,94.407417,243.799011,0.008394
28103.000000,94.486794,240.722870,0.007507
28113.000000,94.557770,237.972504,0.006712
28123.000000,94.621246,235.512604,0.006003
28133.000000,94.569283,241.942825,-0.015786
28143.000000,94.568779,235.918610,0.014830
28153.000000,94.709023,230.483871,0.013262
28163.000000,94.834435,225.624069,0.011859
28173.000000,94.946579,221.278259,0.010605
28183.000000,95.046860,217.392044,0.009483
28193.000000,95.136543,213.916946,0.008480
28233.000000,94.612511,241.778870,-0.023922
28243.000000,94.386292,250.545212,-0.021392
28253.000000,94.183998,258.384216,-0.019129
28263.000000,94.003105,265.394104,-0.017106
28273.000000,93.829903,272.571228,-0.017524
28283.000000,93.755745,271.725647,0.002143
28293.000000,93.827515,266.852295,0.011937
28303.000000,93.820221,272.016296,-0.012706
28313.000000,93.700073,276.672577,-0.011362
28323.000000,93.592628,280.836121,-0.010160
28333.000000,93.496544,284.559448,-0.009086
28343.000000,93.419212,287.207489,-0.006454
28353.000000,93.446869,282.532806,0.011485
28363.000000,93.526855,280.595154,0.004704
28373.000000,93.605667,276.146515,0.010886
28383.000000,93.720055,271.248901,0.011961
28393.000000,93.833160,266.865906,0.010696
28403.000000,93.934311,262.946228,0.009565
28413.000000,94.001869,261.257904,0.004100
28423.000000,93.931915,268.385345,-0.017487
28433.000000,93.952522,260.032043,0.020546
28443.000000,94.141090,252.957291,0.017259
28453.000000,94.267105,249.584946,0.008197
28463.000000,94.344620,246.581009,0.007330
28473.000000,94.413940,243.894745,0.006555
28483.000000,94.484505,240.811661,0.007531
28493.000000,94.452728,246.227203,-0.013305
28503.000000,94.458527,240.656158,0.013709
28513.000000,94.413635,249.485641,-0.021698
28523.000000,94.208450,257.436890,-0.019403
28533.000000,94.024971,264.546844,-0.017350
28543.000000,93.860893,270.905151,-0.015516
28553.000000,93.800011,269.777710,0.002826
28563.000000,93.892532,263.519135,0.015330
28573.000000,94.149078,249.044525,0.035419
28583.000000,94.484016,236.065277,0.031673
28593.000000,94.783524,224.458847,0.028323
28603.000000,95.051353,214.079880,0.025327
28613.000000,95.230774,209.185776,0.000893
28633.000000,95.265587,211.356842,-0.005325
28643.000000,95.215233,213.308395,-0.004762
28653.000000,95.170197,215.053284,-0.004258
28663.000000,95.129929,216.613708,-0.003808
28673.000000,95.093925,218.009354,-0.003406
28683.000000,94.961586,227.205521,-0.022528
28693.000000,94.711349,238.413513,-0.027383
28703.000000,94.535385,241.861893,-0.008343
28713.000000,94.465073,244.237640,-0.005790
28723.000000,94.410316,246.359589,-0.005178
28733.000000,94.361359,248.257050,-0.004630
28743.000000,94.317566,249.953796,-0.004140
28753.000000,94.324188,247.837540,0.005204
28793.000000,94.119637,270.944031,-0.021726
28813.000000,93.684425,278.905914,-0.019429
28823.000000,93.600845,278.076843,0.002110
28833.000000,93.603630,278.666321,-0.001453
28843.000000,93.584160,279.653198,-0.002413
28853.000000,93.675789,271.453522,0.020109
28863.000000,93.774391,271.351776,0.000169
28873.000000,93.777412,271.234528,0.000135
28893.000000,93.853073,265.280731,0.014594
28903.000000,93.876640,269.016418,-0.009216
28913.000000,93.878181,265.353760,0.009015
28923.000000,93.963432,262.050018,0.008062
28933.000000,94.022499,260.458466,0.003869
28943.000000,94.059090,259.040619,0.003460
28953.000000,94.091805,257.772827,0.003094
28963.000000,94.132507,255.730621,0.004993
28973.000000,94.085304,261.395294,-0.013905
28983.000000,93.993874,263.311096,-0.004640
28993.000000,94.113068,252.067322,0.027579
29003.000000,94.236549,252.861252,-0.002057
29013.000000,94.257149,250.435623,0.005954
29023.000000,94.399284,241.440720,0.022025
29033.000000,94.684807,227.238403,0.034724
29043.000000,94.821480,229.729080,-0.006245
29053.000000,94.773872,231.109116,-0.003358
29063.000000,94.704926,235.291595,-0.010239
29073.000000,94.608101,239.043686,-0.009156
29083.000000,94.521523,242.399017,-0.008188
29093.000000,94.444092,245.399506,-0.007322
29103.000000,94.340523,250.807632,-0.013227
29113.000000,94.281242,250.431549,0.000975
29123.000000,94.290466,250.074493,0.000871
29133.000000,94.298714,249.754959,0.000780
29143.000000,94.306084,249.469193,0.000697
29153.000000,94.312675,249.213776,0.000623
29163.000000,94.318573,248.985229,0.000558
29173.000000,94.280930,252.187378,-0.007851
29183.000000,94.243874,252.112167,0.000216
29193.000000,94.360359,242.949234,0.022459
29203.000000,94.572746,234.718796,0.020084
29213.000000,94.762672,227.359070,0.017960
29223.000000,94.932503,220.777496,0.016061
29233.000000,95.041458,218.298843,0.006011
29243.000000,94.923782,229.949036,-0.028581
29253.000000,94.745064,233.155365,-0.007745
29263.000000,94.749077,229.861664,0.008105
29273.000000,94.765633,231.660782,-0.004443
29283.000000,94.723625,233.288757,-0.003973
29293.000000,94.686050,234.744751,-0.003553
29303.000000,94.663902,235.138062,-0.000950
29313.000000,94.620583,238.211655,-0.007530
29343.000000,94.082565,262.547607,-0.019173
29353.000000,93.901268,269.573120,-0.017144
29363.000000,93.739143,275.855774,-0.015331
29373.000000,93.545525,285.334473,-0.023173
29383.000000,93.478035,281.789948,0.008781
29393.000000,93.626877,273.348785,0.020656
29403.000000,93.773567,269.640015,0.009008
29413.000000,93.978920,256.800812,0.031435
29423.000000,94.244713,247.779388,0.021987
29433.000000,94.452629,239.722458,0.019661
29443.000000,94.572754,237.740585,0.004779
29453.000000,94.726662,227.359726,0.025426
29463.000000,94.824051,229.396912,-0.005096
29473.000000,94.818779,227.858032,0.003793
29483.000000,94.871811,225.105667,0.006731
29493.000000,94.935471,222.638550,0.006020
29503.000000,94.992393,220.432831,0.005383
29513.000000,95.043297,218.460022,0.004814
29523.000000,94.925735,229.640625,-0.027425
29533.000000,94.726471,234.921722,-0.012835
29543.000000,94.648018,236.218567,-0.003127
29553.000000,94.618446,237.364410,-0.002796
29563.000000,94.592003,238.389282,-0.002501
29573.000000,94.568352,239.305649,-0.002236
29583.000000,94.541489,240.579224,-0.003113
29593.000000,94.368996,253.075104,-0.030618
29613.000000,93.820557,274.327942,-0.024483
29623.000000,93.589035,283.299683,-0.021893
29633.000000,93.382004,291.322571,-0.019578
29643.000000,93.196869,298.496887,-0.017507
29653.000000,93.142891,296.055786,0.006054
29663.000000,93.248787,289.976196,0.014878
29683.000000,93.328400,289.564423,0.000447
29693.000000,93.332634,289.400299,0.000401
29703.000000,93.336418,289.253662,0.000358
29713.000000,93.339806,289.122345,0.000320
29723.000000,93.505913,276.060516,0.032016
29733.000000,93.808670,264.328094,0.028630
29743.000000,94.113739,251.111267,0.032282
29763.000000,94.510727,236.889984,0.021954
29773.000000,94.718346,228.844299,0.019633
29783.000000,94.903999,221.649963,0.017556
29793.000000,95.064301,215.670410,0.014587
29803.000000,95.122124,216.684219,-0.002544
29813.000000,95.146713,213.755463,0.007189
29823.000000,95.203247,212.029343,0.004202
29833.000000,95.200066,213.895859,-0.004592
29843.000000,95.156639,215.578827,-0.004107
29853.000000,95.117805,217.083618,-0.003672
29863.000000,95.054466,220.700455,-0.008851
29873.000000,94.982216,223.035309,-0.005688
29883.000000,94.885513,228.526062,-0.013436
29893.000000,94.638290,242.987885,-0.035395
29903.000000,94.443771,244.830902,-0.004375
29913.000000,94.402405,246.433853,-0.003912
29943.000000,94.197121,255.900055,-0.009269
29953.000000,94.175278,254.073288,0.004515
29963.000000,94.169334,256.279480,-0.005426
29973.000000,94.149490,255.769836,0.001271
29983.000000,94.130043,257.802094,-0.004987
29993.000000,94.082886,259.629211,-0.004459
30003.000000,94.095085,256.948547,0.006589
